20.24721, 151.4919, 147.8398, 146.9609, 148.6547, 129.7661, 5.459949, 9.977227, 9.731548, 23.2487, 145.0897, 144.5058, 143.708, 146.712, 127.1678, 3.024268, 7.6524, 10.65782, 0
19.91954, 151.8605, 148.0125, 147.059, 148.7251, 130.4669, 6.101107, 10.08847, 9.949001, 23.51483, 145.8912, 145.1606, 144.0425, 147.2358, 127.5333, 3.597443, 7.923278, 10.93461, 0
17.9534, 152.5657, 148.8881, 147.619, 149.222, 130.5947, 5.873929, 9.739566, 9.564559, 23.86468, 145.9559, 145.6527, 144.6413, 147.9765, 127.2595, 3.072114, 7.866615, 10.79556, 0
18.19049, 152.3284, 148.7058, 147.4955, 149.1348, 130.8292, 5.950286, 9.831334, 9.71268, 22.73809, 145.1245, 144.373, 143.5582, 146.6986, 127.9901, 3.425655, 7.888194, 11.19575, 0
19.24644, 152.4579, 148.8072, 147.7175, 149.2682, 130.2134, 6.074444, 9.601054, 9.735911, 24.41471, 143.7488, 143.2798, 142.3818, 145.7074, 126.971, 3.117846, 7.780235, 11.09333, 0
22.24652, 151.8485, 147.8872, 147.133, 148.6527, 129.6644, 6.454458, 9.771069, 10.15313, 24.29147, 144.5514, 143.8285, 142.8983, 146.0863, 126.994, 3.076508, 7.7911, 10.9772, 0
22.43402, 151.3436, 147.5044, 146.9894, 148.5652, 129.3863, 5.586688, 9.742352, 9.928284, 27.09262, 144.1406, 144.229, 143, 146.2652, 126.439, 3.051911, 7.741263, 10.68404, 0
21.17074, 151.3284, 147.207, 146.6776, 148.225, 130.0673, 5.923409, 9.830513, 10.08707, 26.37054, 143.6529, 143.6807, 142.3923, 145.6424, 126.1227, 2.875487, 7.781723, 10.79984, 0
22.19032, 150.7767, 146.8501, 146.5007, 148.1143, 129.3962, 5.342324, 9.821328, 9.850396, 24.59158, 143.234, 143.6155, 142.5225, 145.7769, 126.2908, 3.176689, 7.679051, 11.16213, 0
23.48835, 150.1824, 146.4298, 146.1009, 147.7697, 129.2146, 5.536332, 10.00068, 10.1772, 25.35401, 143.3731, 143.6561, 142.4108, 145.7102, 125.6994, 3.341289, 7.78311, 11.27398, 0
23.59546, 150.4438, 146.7906, 146.2043, 147.9192, 129.4166, 5.45722, 9.751792, 9.860253, 22.87559, 142.8263, 143.2492, 142.2957, 145.2945, 126.8631, 3.051398, 7.780008, 10.84546, 0
19.32471, 151.5967, 147.9765, 146.8354, 148.8231, 131.4384, 5.131028, 10.01816, 9.707801, 23.19665, 143.1348, 143.3442, 142.5539, 145.6786, 127.2359, 2.906296, 7.762404, 10.7768, 0
18.93635, 152.7526, 148.5018, 147.1198, 149.2024, 131.2211, 5.266819, 10.05747, 10.16043, 22.00745, 143.5046, 143.1004, 142.4204, 145.5832, 127.9466, 3.041051, 7.91904, 10.62123, 0
19.02806, 152.0143, 147.1938, 146.4806, 148.5435, 130.7574, 5.62354, 10.11307, 11.24085, 18.66257, 145.0678, 144.4726, 143.8771, 146.8367, 129.8345, 3.307129, 7.952286, 10.65292, 0
19.91142, 151.8798, 147.8522, 147.05, 149.1935, 129.6897, 4.67416, 9.937154, 10.52723, 19.49635, 143.9626, 143.7456, 143.5502, 146.7504, 128.9024, 2.929776, 7.575357, 10.41444, 0
18.40053, 151.3334, 147.3282, 146.5136, 148.8538, 129.8674, 4.560379, 10.14342, 10.60139, 18.95498, 145.182, 145.1876, 144.146, 147.7232, 129.826, 2.861086, 7.794046, 10.76187, 0
17.74561, 150.6628, 146.6996, 146.0656, 148.4601, 130.0613, 4.477241, 10.11252, 10.70995, 20.36109, 145.4124, 145.2583, 144.0973, 147.6622, 129.064, 2.99127, 7.778115, 10.77514, 0
17.33169, 150.4027, 146.317, 145.7164, 147.9467, 130.033, 4.839465, 10.04812, 10.51019, 19.70324, 145.7236, 145.4057, 144.2953, 147.5322, 129.3406, 3.192979, 7.870481, 10.82582, 0
16.76005, 150.4764, 146.3363, 145.7568, 148.0244, 130.0615, 4.311979, 9.81512, 10.25488, 18.34274, 145.5504, 145.4043, 144.394, 147.6423, 129.505, 2.948359, 7.799585, 10.71024, 0
18.82238, 151.0041, 146.6861, 145.6781, 147.4747, 129.8454, 5.186442, 9.997627, 10.39393, 21.49136, 146.3242, 146.3445, 144.7908, 148.2063, 128.866, 3.263268, 7.985295, 11.04518, 0
16.56416, 153.7503, 149.371, 147.8453, 149.7722, 131.7889, 6.007727, 9.935531, 9.837671, 22.45288, 145.6372, 145.6562, 144.2356, 147.5945, 128.2464, 2.877732, 7.828421, 10.87665, 0
17.70326, 152.7066, 148.4921, 147.2129, 149.0484, 131.1924, 5.606472, 9.923074, 9.968629, 22.44222, 145.3897, 145.3808, 144.1137, 147.2954, 128.1125, 3.098383, 7.839972, 10.86225, 0
17.60606, 151.2686, 146.7909, 145.8134, 147.5005, 130.4803, 5.042632, 9.834013, 10.52254, 22.56015, 144.4507, 144.2507, 143.0118, 146.2246, 127.7466, 2.874397, 7.864519, 10.75554, 0
16.53022, 152.7236, 148.2208, 146.9832, 148.8651, 131.4402, 5.929396, 9.894157, 10.02378, 24.61136, 145.1578, 144.6757, 142.9479, 146.0505, 126.1581, 3.004461, 8.008542, 10.69664, 0
